日付	時刻	気温(℃)	風向(度:0～359)	風速(m/s)	降水量(mm)	積雪深(cm)	前１時間降雪量(cm)
2019-1-1	0:10	-7	26	0.3	0	30	×
2019-1-1	0:20	-6.1	71	0.7	0	30	×
2019-1-1	0:30	-6.3	284	0.2	0	30	×
2019-1-1	0:40	-6.6	158	0.4	0	30	×
2019-1-1	0:50	-6.3	65	0.2	0	30	×
2019-1-1	1:00	-6.5	231	0.1	0	30	0
2019-1-1	1:10	-5.3	62	0.5	0	30	×
2019-1-1	1:20	-4.5	166	0.8	0	30	×
2019-1-1	1:30	-5.5	77	0.4	0	30	×
2019-1-1	1:40	-5.9	25	0.8	0	30	×
2019-1-1	1:50	-4.4	155	0.6	0	30	×
2019-1-1	2:00	-5.9	187	0.5	0	30	0
2019-1-1	2:10	-5.5	208	0.6	0	30	×
2019-1-1	2:20	-5.8	109	0.4	0	30	×
2019-1-1	2:30	-6	193	0.1	0	30	×
2019-1-1	2:40	-5.9	8	0.2	0	30	×
2019-1-1	2:50	-6.6	93	0.6	0	30	×
2019-1-1	3:00	-5.9	161	0.3	0	30	0
2019-1-1	3:10	-6.9	185	0.3	0	30	×
2019-1-1	3:20	-6.8	344	0.3	0	30	×
2019-1-1	3:30	-5.8	0	0	0	30	×
2019-1-1	3:40	-5.5	76	0.3	0	30	×
2019-1-1	3:50	-6	301	0.1	0	30	×
2019-1-1	4:00	-5.9	297	0.1	0	30	0
2019-1-1	4:10	-5.2	62	0.3	0	30	×
2019-1-1	4:20	-6.5	267	0.1	0	30	×
2019-1-1	4:30	-5.9	128	0.2	0	30	×
2019-1-1	4:40	-6.2	41	0.5	0	30	×
2019-1-1	4:50	-6.2	73	0.5	0	30	×
2019-1-1	5:00	-5.4	337	0.1	0	30	0
2019-1-1	5:10	-5.7	123	0.3	0	30	×
2019-1-1	5:20	-5.6	176	0.2	0	30	×
2019-1-1	5:30	-5.6	205	0.4	0	30	×
2019-1-1	5:40	-5.4	89	0.5	0	31	×
2019-1-1	5:50	-5.1	60	0.3	0	31	×
2019-1-1	6:00	-5	116	0.4	0	30	0
2019-1-1	6:10	-4.6	15	0.3	0	30	×
2019-1-1	6:20	-4.9	212	0.4	0	30	×
2019-1-1	6:30	-4.9	68	1.1	0	30	×
2019-1-1	6:40	-4.6	54	0.6	0	30	×
2019-1-1	6:50	-4.4	193	0.7	0	31	×
2019-1-1	7:00	-4.3	169	0.5	0	31	1
2019-1-1	7:10	-4.4	177	0.9	0	31	×
2019-1-1	7:20	-4.6	97	0.2	0	31	×
2019-1-1	7:30	-4.8	39	0.8	0	31	×
2019-1-1	7:40	-4.4	153	0.1	0	31	×
2019-1-1	7:50	-4.8	130	0.1	0	31	×
2019-1-1	8:00	-4.5	68	0.3	0	31	0
2019-1-1	8:10	-4.8	149	0.1	0	31	×
2019-1-1	8:20	-4.3	193	0.3	0	31	×
2019-1-1	8:30	-3.3	222	0.1	0	31	×
2019-1-1	8:40	-2.9	221	0.8	0	31	×
2019-1-1	8:50	-2.2	270	1.2	0	31	×
2019-1-1	9:00	-2.2	289	1.4	0	31	0
2019-1-1	9:10	-2.1	310	1.4	0	31	×
2019-1-1	9:20	-2.1	309	1.7	0	31	×
2019-1-1	9:30	-1.8	300	1.7	0	31	×
2019-1-1	9:40	-1.6	310	1.5	0	31	×
2019-1-1	9:50	-1.4	317	1.7	0	31	×
2019-1-1	10:00	-1.3	329	2.6	0	31	0
2019-1-1	10:10	-1.1	320	2.6	0	31	×
2019-1-1	10:20	-1.1	315	2.4	0	31	×
2019-1-1	10:30	-0.9	308	2.8	0	31	×
2019-1-1	10:40	-0.8	308	2.2	0	31	×
2019-1-1	10:50	-0.8	303	3	0	31	×
2019-1-1	11:00	-0.7	310	3.1	0	31	0
2019-1-1	11:10	-0.6	304	2.4	0	31	×
2019-1-1	11:20	-0.6	299	2.8	0	31	×
2019-1-1	11:30	-0.9	309	3.3	0	31	×
2019-1-1	11:40	-0.9	289	3	0	31	×
2019-1-1	11:50	-1.1	312	3.1	0	31	×
2019-1-1	12:00	-1	301	2.7	0	31	0
2019-1-1	12:10	-1.1	316	2.2	0	31	×
2019-1-1	12:20	-1	332	2.2	0	31	×
2019-1-1	12:30	-1.1	339	2.8	0	31	×
2019-1-1	12:40	-1.1	324	2.6	0	31	×
2019-1-1	12:50	-1.2	327	3	0	31	×
2019-1-1	13:00	-1.1	323	2.6	0	31	0
2019-1-1	13:10	-1	314	2.3	0	30	×
2019-1-1	13:20	-1	304	2.3	0	30	×
2019-1-1	13:30	-1.2	317	2.9	0	30	×
2019-1-1	13:40	-1.2	299	1.6	0	30	×
2019-1-1	13:50	-1.3	327	1.8	0	30	×
2019-1-1	14:00	-1.3	338	1.6	0	30	0
2019-1-1	14:10	-1.1	333	2	0	30	×
2019-1-1	14:20	-1.1	327	2.1	0	30	×
2019-1-1	14:30	-1.3	328	3.1	0	30	×
2019-1-1	14:40	-1.7	330	2.7	0	30	×
2019-1-1	14:50	-1.8	329	1.9	0	30	×
2019-1-1	15:00	-1.8	318	1.9	0	30	0
2019-1-1	15:10	-1.7	299	1.2	0	30	×
2019-1-1	15:20	-1.7	340	1.3	0	30	×
2019-1-1	15:30	-1.8	339	1.8	0	30	×
2019-1-1	15:40	-2.1	330	1.7	0	30	×
2019-1-1	15:50	-2.1	337	1.5	0	30	×
2019-1-1	16:00	-2.1	320	1.5	0	30	0
2019-1-1	16:10	-2.2	320	1.5	0	30	×
2019-1-1	16:20	-2.2	335	0.6	0	30	×
2019-1-1	16:30	-2.3	66	0.4	0	30	×
2019-1-1	16:40	-2.3	340	0.7	0	30	×
2019-1-1	16:50	-2.3	99	0.1	0	30	×
2019-1-1	17:00	-2.3	70	0.8	0	30	0
2019-1-1	17:10	-2.3	47	0.8	0	29	×
2019-1-1	17:20	-2.3	46	0.7	0	29	×
2019-1-1	17:30	-2.1	54	0.9	0	29	×
2019-1-1	17:40	-2.3	80	0.2	0	29	×
2019-1-1	17:50	-2.2	24	0.5	0	29	×
2019-1-1	18:00	-2.2	126	0.3	0	29	0
2019-1-1	18:10	-2.6	155	0.4	0	29	×
2019-1-1	18:20	-2.3	148	0.4	0	29	×
2019-1-1	18:30	-2.7	137	0.2	0	29	×
2019-1-1	18:40	-2.6	244	0.2	0	29	×
2019-1-1	18:50	-2.3	296	0.4	0	29	×
2019-1-1	19:00	-2.3	317	1.1	0	29	0
2019-1-1	19:10	-2.1	308	1.3	0	29	×
2019-1-1	19:20	-1.9	313	2.5	0	29	×
2019-1-1	19:30	-2	302	2	0	29	×
2019-1-1	19:40	-1.9	295	1.9	0	29	×
2019-1-1	19:50	-1.9	295	2.1	0	29	×
2019-1-1	20:00	-2.1	311	1.7	0	29	0
2019-1-1	20:10	-2	321	1.4	0	29	×
2019-1-1	20:20	-1.9	313	1.8	0	29	×
2019-1-1	20:30	-1.9	296	1.9	0	29	×
2019-1-1	20:40	-2	285	2.1	0	29	×
2019-1-1	20:50	-1.9	303	2	0	29	×
2019-1-1	21:00	-1.9	306	2.3	0	29	0
2019-1-1	21:10	-2	297	2.7	0	29	×
2019-1-1	21:20	-2.1	295	2.2	0	29	×
2019-1-1	21:30	-2.1	290	1.6	0	29	×
2019-1-1	21:40	-2	270	2.6	0	29	×
2019-1-1	21:50	-1.8	265	2.8	0	29	×
2019-1-1	22:00	-1.9	245	2.6	0	29	0
2019-1-1	22:10	-2.1	249	2.5	0	29	×
2019-1-1	22:20	-1.9	258	2.6	0	29	×
2019-1-1	22:30	-2.1	244	1.8	0	29	×
2019-1-1	22:40	-2.6	193	1	0	29	×
2019-1-1	22:50	-3	76	0.4	0	29	×
2019-1-1	23:00	-3.2	57	0.4	0	28	0
2019-1-1	23:10	-3.4	53	0.5	0	28	×
2019-1-1	23:20	-3.7	33	0.2	0	28	×
2019-1-1	23:30	-3.3	355	0.5	0	28	×
2019-1-1	23:40	-3.3	274	0.3	0	28	×
2019-1-1	23:50	-5	172	0.3	0	28	×
2019-1-2	0:00	-5.1	105	0.3	0	28	0
2019-1-2	0:10	-4.8	120	0.5	0	28	×
2019-1-2	0:20	-4.8	67	1.1	0	28	×
2019-1-2	0:30	-5.3	134	0.4	0	28	×
2019-1-2	0:40	-5.7	133	0.4	0	28	×
2019-1-2	0:50	-6.4	281	0.1	0	28	×
2019-1-2	1:00	-6.4	247	0.2	0	28	0
2019-1-2	1:10	-7.2	89	0.2	0	28	×
2019-1-2	1:20	-7.2	254	0.1	0	28	×
2019-1-2	1:30	-6.6	61	0.4	0	28	×
2019-1-2	1:40	-6.7	161	0.2	0	28	×
2019-1-2	1:50	-6.2	65	0.4	0	28	×
2019-1-2	2:00	-6.6	30	0.4	0	28	0
2019-1-2	2:10	-7.2	161	0.2	0	28	×
2019-1-2	2:20	-6	74	0.3	0	28	×
2019-1-2	2:30	-7.9	63	0.3	0	28	×
2019-1-2	2:40	-6.7	171	0.3	0	28	×
2019-1-2	2:50	-8.3	11	0.2	0	28	×
2019-1-2	3:00	-8.3	19	0.3	0	28	0
2019-1-2	3:10	-8.6	101	0.2	0	28	×
2019-1-2	3:20	-9.2	201	0.2	0	28	×
2019-1-2	3:30	-8	194	0.7	0	28	×
2019-1-2	3:40	-8	119	0.1	0	28	×
2019-1-2	3:50	-7.4	102	0.4	0	28	×
2019-1-2	4:00	-7	69	0.5	0	28	0
2019-1-2	4:10	-8.5	61	0.3	0	28	×
2019-1-2	4:20	-8.6	86	0.3	0	28	×
2019-1-2	4:30	-8.5	256	0	0	28	×
2019-1-2	4:40	-8.4	126	0.2	0	28	×
2019-1-2	4:50	-8.9	339	0.2	0	28	×
2019-1-2	5:00	-8.4	356	0.2	0	28	0
2019-1-2	5:10	-8.4	199	0.2	0	28	×
2019-1-2	5:20	-8.8	108	0.1	0	28	×
2019-1-2	5:30	-9	326	0.1	0	28	×
2019-1-2	5:40	-9.4	254	0.3	0	28	×
2019-1-2	5:50	-9	0	0	0	28	×
2019-1-2	6:00	-9.7	336	0.2	0	28	0
2019-1-2	6:10	-8.9	114	0.1	0	28	×
2019-1-2	6:20	-9.7	243	0.2	0	28	×
2019-1-2	6:30	-9.5	297	0.2	0	28	×
2019-1-2	6:40	-9.3	90	0.1	0	28	×
2019-1-2	6:50	-9.5	78	0.1	0	28	×
2019-1-2	7:00	-8.7	284	0	0	28	0
2019-1-2	7:10	-8.6	73	0.3	0	28	×
2019-1-2	7:20	-8.3	154	0.2	0	28	×
2019-1-2	7:30	-8.2	169	0.3	0	28	×
2019-1-2	7:40	-7.6	140	0.1	0	28	×
2019-1-2	7:50	-7.8	288	0	0	28	×
2019-1-2	8:00	-6.3	98	0.6	0	28	0
2019-1-2	8:10	-6.7	113	0.3	0	28	×
2019-1-2	8:20	-5.8	119	0.3	0	28	×
2019-1-2	8:30	-6.1	12	0.2	0	28	×
2019-1-2	8:40	-6.2	219	0.2	0	28	×
2019-1-2	8:50	-5.2	176	0.5	0	28	×
2019-1-2	9:00	-4.7	146	0.2	0	28	0
2019-1-2	9:10	-4.4	199	0.3	0	28	×
2019-1-2	9:20	-3.8	164	0.4	0	28	×
2019-1-2	9:30	-3.6	187	0.6	0	28	×
2019-1-2	9:40	-3.4	0	0.1	0	28	×
2019-1-2	9:50	-3.1	70	0.4	0	28	×
2019-1-2	10:00	-2.5	79	0.5	0	28	0
2019-1-2	10:10	-2.1	215	0.8	0	28	×
2019-1-2	10:20	-1.7	214	1.7	0	28	×
2019-1-2	10:30	-1.6	206	2.2	0	28	×
2019-1-2	10:40	-1.3	219	2	0	28	×
2019-1-2	10:50	-1.3	221	1.9	0	28	×
2019-1-2	11:00	-1.1	232	1.8	0	28	0
2019-1-2	11:10	-1.2	240	1.7	0	28	×
2019-1-2	11:20	-1.3	293	0.3	0	28	×
2019-1-2	11:30	-1.2	347	1.7	0	28	×
2019-1-2	11:40	-1.5	354	1.8	0	28	×
2019-1-2	11:50	-1.6	13	2.4	0	28	×
2019-1-2	12:00	-1.7	355	2.3	0	28	0
2019-1-2	12:10	-1.5	330	1.8	0	28	×
2019-1-2	12:20	-1.7	333	2.6	0	28	×
2019-1-2	12:30	-1.7	308	2.6	0	28	×
2019-1-2	12:40	-1.9	311	2.4	0	28	×
2019-1-2	12:50	-1.7	331	2.8	0	28	×
2019-1-2	13:00	-1.5	308	2.9	0	28	0
2019-1-2	13:10	-1.6	317	2.2	0	28	×
2019-1-2	13:20	-1.5	312	2.4	0	28	×
2019-1-2	13:30	-1.6	327	3.1	0	28	×
2019-1-2	13:40	-1.7	315	3.7	0	28	×
2019-1-2	13:50	-2.2	329	3.7	0	28	×
2019-1-2	14:00	-2.4	322	3.4	0	28	0
2019-1-2	14:10	-2.4	319	3	0	28	×
2019-1-2	14:20	-2.2	327	3.2	0	27	×
2019-1-2	14:30	-2.2	323	3.7	0	27	×
2019-1-2	14:40	-2.3	320	3.9	0	27	×
2019-1-2	14:50	-2.4	313	3.7	0	27	×
2019-1-2	15:00	-2.7	328	3.6	0	27	0
2019-1-2	15:10	-3.4	325	3.7	0	27	×
2019-1-2	15:20	-3.5	336	3.8	0	27	×
2019-1-2	15:30	-3.6	333	4	0	27	×
2019-1-2	15:40	-3.9	334	3.5	0	27	×
2019-1-2	15:50	-4.1	335	2.8	0	27	×
2019-1-2	16:00	-4.2	334	2.5	0	27	0
2019-1-2	16:10	-4.1	327	2.2	0	27	×
2019-1-2	16:20	-4.3	329	2.5	0	27	×
2019-1-2	16:30	-4.6	328	2.6	0	27	×
2019-1-2	16:40	-4.8	335	1.8	0	27	×
2019-1-2	16:50	-4.7	330	2.5	0	27	×
2019-1-2	17:00	-4.5	333	2.4	0	27	0
2019-1-2	17:10	-4.5	336	2.4	0	27	×
2019-1-2	17:20	-4.5	340	1.7	0	27	×
2019-1-2	17:30	-4.6	349	1.7	0	27	×
2019-1-2	17:40	-4.6	358	1.9	0	27	×
2019-1-2	17:50	-4.7	337	1.9	0	27	×
2019-1-2	18:00	-5	327	1.6	0	27	0
2019-1-2	18:10	-5	346	1.1	0	27	×
2019-1-2	18:20	-5.1	348	0.7	0	27	×
2019-1-2	18:30	-4.9	247	0.2	0	27	×
2019-1-2	18:40	-5	233	0.5	0	27	×
2019-1-2	18:50	-5.2	219	0.7	0	27	×
2019-1-2	19:00	-5.4	213	0.7	0	27	0
2019-1-2	19:10	-5.3	208	0.7	0	27	×
2019-1-2	19:20	-6.6	72	0.3	0	27	×
2019-1-2	19:30	-6.6	72	0.6	0	27	×
2019-1-2	19:40	-7.6	108	0.3	0	27	×
2019-1-2	19:50	-8.2	180	0.5	0	27	×
2019-1-2	20:00	-7.8	190	0.1	0	27	0
2019-1-2	20:10	-9	29	0.3	0	27	×
2019-1-2	20:20	-9.4	265	0.1	0	27	×
2019-1-2	20:30	-9	217	0.1	0	27	×
2019-1-2	20:40	-9.7	349	0.2	0	27	×
2019-1-2	20:50	-9.5	47	0.4	0	27	×
2019-1-2	21:00	-8.9	45	0.6	0	26	0
2019-1-2	21:10	-7.9	178	0.5	0	26	×
2019-1-2	21:20	-9.4	197	0.1	0	26	×
2019-1-2	21:30	-9.2	103	0.2	0	26	×
2019-1-2	21:40	-9.5	90	0.2	0	26	×
2019-1-2	21:50	-9	137	0.2	0	26	×
2019-1-2	22:00	-10.3	195	0.3	0	26	0
2019-1-2	22:10	-9.2	65	0.8	0	26	×
2019-1-2	22:20	-9.7	61	0.4	0	26	×
2019-1-2	22:30	-9.4	78	0.2	0	26	×
2019-1-2	22:40	-10.1	135	0.1	0	26	×
2019-1-2	22:50	-9.7	29	0.3	0	26	×
2019-1-2	23:00	-9.3	35	0.2	0	26	0
2019-1-2	23:10	-10.2	35	0.1	0	26	×
2019-1-2	23:20	-10	143	0.2	0	26	×
2019-1-2	23:30	-11	24	0.3	0	26	×
2019-1-2	23:40	-10.6	194	0.3	0	26	×
2019-1-2	23:50	-11.1	41	0.2	0	26	×
2019-1-3	0:00	-11.6	0	0.2	0	26	0
2019-1-3	0:10	-10.4	88	0.4	0	26	×
2019-1-3	0:20	-11.5	66	0.3	0	26	×
2019-1-3	0:30	-11.3	214	0.2	0	26	×
2019-1-3	0:40	-12	47	0.2	0	26	×
2019-1-3	0:50	-12.1	294	0.1	0	26	×
2019-1-3	1:00	-12.5	270	0.1	0	26	0
2019-1-3	1:10	-12.2	22	0.3	0	26	×
2019-1-3	1:20	-11.8	180	0.3	0	26	×
2019-1-3	1:30	-11.7	111	0.2	0	26	×
2019-1-3	1:40	-11.2	210	0.2	0	26	×
2019-1-3	1:50	-11.9	197	0.3	0	26	×
2019-1-3	2:00	-10.4	52	0.3	0	26	0
2019-1-3	2:10	-11.8	357	0.2	0	26	×
2019-1-3	2:20	-11.4	293	0.2	0	26	×
2019-1-3	2:30	-11.5	135	0.1	0	25	×
2019-1-3	2:40	-11.5	193	0.3	0	25	×
2019-1-3	2:50	-11	33	0.2	0	25	×
2019-1-3	3:00	-9.6	86	0.2	0	25	0
2019-1-3	3:10	-10.9	45	0	0	25	×
2019-1-3	3:20	-10.3	56	0.3	0	25	×
2019-1-3	3:30	-10.5	182	0.3	0	25	×
2019-1-3	3:40	-10.4	257	0.2	0	25	×
2019-1-3	3:50	-8.4	60	0.6	0	25	×
2019-1-3	4:00	-8.3	66	0.6	0	25	0
2019-1-3	4:10	-7.9	63	0.3	0	25	×
2019-1-3	4:20	-7.4	177	0.4	0	25	×
2019-1-3	4:30	-7.9	85	0.4	0	25	×
2019-1-3	4:40	-9.3	8	0.2	0	25	×
2019-1-3	4:50	-8.8	83	0.3	0	25	×
2019-1-3	5:00	-9.1	45	0.3	0	25	0
2019-1-3	5:10	-9.2	78	0.3	0	25	×
2019-1-3	5:20	-9.3	172	0.6	0	25	×
2019-1-3	5:30	-9.5	59	0.5	0	25	×
2019-1-3	5:40	-9.5	94	0.2	0	25	×
2019-1-3	5:50	-9.6	303	0.1	0	25	×
2019-1-3	6:00	-10.2	260	0.2	0	25	0
2019-1-3	6:10	-10.1	351	0.2	0	25	×
2019-1-3	6:20	-9.6	189	0.7	0	25	×
2019-1-3	6:30	-9.7	83	0.6	0	25	×
2019-1-3	6:40	-10.3	89	0.6	0	25	×
2019-1-3	6:50	-10.3	207	0	0	25	×
2019-1-3	7:00	-10.9	18	0.1	0	25	0
2019-1-3	7:10	-10.7	14	0.2	0	25	×
2019-1-3	7:20	-10.3	49	0.2	0	25	×
2019-1-3	7:30	-10.1	165	0.3	0	25	×
2019-1-3	7:40	-9.9	49	0.2	0	25	×
2019-1-3	7:50	-9.9	187	0.2	0	25	×
2019-1-3	8:00	-9.5	128	0.2	0	25	0
2019-1-3	8:10	-9	185	0.5	0	25	×
2019-1-3	8:20	-8.5	0	0	0	25	×
2019-1-3	8:30	-7.3	63	0.4	0	25	×
2019-1-3	8:40	-7.3	63	0.2	0	25	×
2019-1-3	8:50	-6.7	141	0.1	0	25	×
2019-1-3	9:00	-6.1	42	0.3	0	25	0
2019-1-3	9:10	-4.9	238	0.7	0	25	×
2019-1-3	9:20	-3.9	280	0.7	0	25	×
2019-1-3	9:30	-3.7	317	0.4	0	25	×
2019-1-3	9:40	-3.3	355	0.1	0	25	×
2019-1-3	9:50	-2	301	1.9	0	25	×
2019-1-3	10:00	-1.8	304	2.7	0	25	0
2019-1-3	10:10	-2.1	300	3.7	0	25	×
2019-1-3	10:20	-2.3	301	3.1	0	25	×
2019-1-3	10:30	-2.5	301	3	0	25	×
2019-1-3	10:40	-2.1	307	3.2	0	25	×
2019-1-3	10:50	-2.7	294	2.8	0	25	×
2019-1-3	11:00	-2.5	295	2.8	0	25	0
2019-1-3	11:10	-2.1	306	2.8	0	25	×
2019-1-3	11:20	-1.6	305	2.8	0	25	×
2019-1-3	11:30	-1.7	292	3.1	0	25	×
2019-1-3	11:40	-1.7	295	2.9	0	25	×
2019-1-3	11:50	-1.6	297	2.8	0	25	×
2019-1-3	12:00	-1.7	298	2.9	0	25	0
2019-1-3	12:10	-1.7	304	2.8	0	25	×
2019-1-3	12:20	-2.3	302	3	0	26	×
2019-1-3	12:30	-2.7	335	2.4	0	26	×
2019-1-3	12:40	-2.9	338	2.3	0	26	×
2019-1-3	12:50	-3	337	1.6	0	26	×
2019-1-3	13:00	-2.7	332	1.5	0	26	1
2019-1-3	13:10	-2.1	324	1.8	0	26	×
2019-1-3	13:20	-2	319	2.3	0	26	×
2019-1-3	13:30	-1.9	304	2.3	0	26	×
2019-1-3	13:40	-1.8	315	3.1	0	26	×
2019-1-3	13:50	-2.3	340	2.6	0	26	×
2019-1-3	14:00	-2.4	333	2.7	0	26	0
2019-1-3	14:10	-2.5	335	2.8	0	26	×
2019-1-3	14:20	-2.5	307	3.4	0	26	×
2019-1-3	14:30	-2.6	305	3.4	0	27	×
2019-1-3	14:40	-2.7	309	2.6	0	28	×
2019-1-3	14:50	-2.6	329	2.8	0	28	×
2019-1-3	15:00	-2.5	321	2.6	0	28	2
2019-1-3	15:10	-2.4	325	2.5	0	28	×
2019-1-3	15:20	-2.4	299	2.5	0	28	×
2019-1-3	15:30	-2.4	289	2.7	0	28	×
2019-1-3	15:40	-2.4	311	2.4	0	28	×
2019-1-3	15:50	-2.4	314	2.5	0	28	×
2019-1-3	16:00	-2.4	315	2.3	0	27	0
2019-1-3	16:10	-2.5	314	1.9	0	26	×
2019-1-3	16:20	-2.5	338	1.6	0	28	×
2019-1-3	16:30	-2.4	326	1.7	0	28	×
2019-1-3	16:40	-2.3	330	1.3	0.5	28	×
2019-1-3	16:50	-2.4	316	1.1	0	28	×
2019-1-3	17:00	-2.3	335	0.8	0	28	1
2019-1-3	17:10	-2.2	302	1.2	0	28	×
2019-1-3	17:20	-2.2	324	0.9	0	28	×
2019-1-3	17:30	-2.1	299	1.4	0	28	×
2019-1-3	17:40	-2.1	310	1.1	0	28	×
2019-1-3	17:50	-2	335	0.9	0	28	×
2019-1-3	18:00	-1.8	335	1.3	0	28	0
2019-1-3	18:10	-1.9	337	1.5	0	28	×
2019-1-3	18:20	-2	344	0.9	0	28	×
2019-1-3	18:30	-1.9	324	1.1	0	28	×
2019-1-3	18:40	-1.8	317	1.2	0	28	×
2019-1-3	18:50	-1.8	308	0.9	0	28	×
2019-1-3	19:00	-2.1	49	1	0	28	0
2019-1-3	19:10	-2.1	52	0.9	0	28	×
2019-1-3	19:20	-2.1	33	0.7	0	28	×
2019-1-3	19:30	-2	4	0.6	0	28	×
2019-1-3	19:40	-1.8	299	1	0	28	×
2019-1-3	19:50	-1.8	318	1.9	0	28	×
2019-1-3	20:00	-1.9	10	1.6	0	28	0
2019-1-3	20:10	-2	20	1.5	0	28	×
2019-1-3	20:20	-1.9	4	1.4	0	28	×
2019-1-3	20:30	-1.8	347	1.5	0	28	×
2019-1-3	20:40	-1.8	357	1.2	0	28	×
2019-1-3	20:50	-1.9	28	1	0	28	×
2019-1-3	21:00	-1.9	38	0.9	0	28	0
2019-1-3	21:10	-1.9	13	0.9	0	28	×
2019-1-3	21:20	-1.9	20	1.1	0	28	×
2019-1-3	21:30	-1.9	42	1.2	0	28	×
2019-1-3	21:40	-2.1	42	1.3	0	28	×
2019-1-3	21:50	-2.1	38	1.2	0	28	×
2019-1-3	22:00	-2.1	41	0.9	0	28	0
2019-1-3	22:10	-2.1	59	1.2	0	28	×
2019-1-3	22:20	-2.3	56	0.6	0	28	×
2019-1-3	22:30	-2.4	50	0.6	0	28	×
2019-1-3	22:40	-2.2	56	0.7	0	28	×
2019-1-3	22:50	-2.4	57	0.6	0	28	×
2019-1-3	23:00	-2.6	189	0.3	0	28	0
2019-1-3	23:10	-3	165	0.2	0	28	×
2019-1-3	23:20	-2.8	176	0.4	0	28	×
2019-1-3	23:30	-3.1	270	0	0	28	×
2019-1-3	23:40	-2.9	90	0	0	28	×
2019-1-3	23:50	-3	204	0.2	0	28	×
2019-1-4	0:00	-3	27	0	0	28	0
2019-1-4	0:10	-3.1	270	0.1	0	28	×
2019-1-4	0:20	-3.4	349	0.2	0	28	×
2019-1-4	0:30	-2.9	133	0.2	0	28	×
2019-1-4	0:40	-3.3	330	0.2	0	28	×
2019-1-4	0:50	-3	336	0.1	0	28	×
2019-1-4	1:00	-3.3	117	0	0	28	0
2019-1-4	1:10	-3.2	60	0.2	0	28	×
2019-1-4	1:20	-3.1	66	0.4	0	28	×
2019-1-4	1:30	-3.2	117	0.1	0	28	×
2019-1-4	1:40	-3.5	191	0.1	0	28	×
2019-1-4	1:50	-3.7	32	0.1	0	28	×
2019-1-4	2:00	-3.4	83	0.2	0	28	0
2019-1-4	2:10	-3.7	200	0.4	0	28	×
2019-1-4	2:20	-3.8	7	0.2	0	28	×
2019-1-4	2:30	-3.7	141	0.1	0	28	×
2019-1-4	2:40	-3.6	168	0.2	0	28	×
2019-1-4	2:50	-3.4	187	0.1	0	27	×
2019-1-4	3:00	-3.8	108	0	0	27	0
2019-1-4	3:10	-3.3	212	0.5	0	27	×
2019-1-4	3:20	-2.5	190	1	0	27	×
2019-1-4	3:30	-2.8	184	0.6	0	27	×
2019-1-4	3:40	-2.9	190	0.6	0	27	×
2019-1-4	3:50	-3.2	196	0.3	0	27	×
2019-1-4	4:00	-2.5	190	1.3	0	27	0
2019-1-4	4:10	-2.5	193	1.3	0	27	×
2019-1-4	4:20	-2.7	84	0.4	0	27	×
2019-1-4	4:30	-3.1	90	0.2	0	27	×
2019-1-4	4:40	-3.4	180	0.2	0	27	×
2019-1-4	4:50	-3.2	176	0.3	0	27	×
2019-1-4	5:00	-3.1	165	0.3	0	27	0
2019-1-4	5:10	-2.9	164	0.2	0	27	×
2019-1-4	5:20	-3.3	181	0.4	0	27	×
2019-1-4	5:30	-2.9	119	0.2	0	27	×
2019-1-4	5:40	-3.8	263	0.1	0	27	×
2019-1-4	5:50	-2.9	110	0.3	0	27	×
2019-1-4	6:00	-2.7	146	0.3	0	27	0
2019-1-4	6:10	-3.9	350	0.4	0	27	×
2019-1-4	6:20	-3.7	167	0.6	0	27	×
2019-1-4	6:30	-3.8	140	0.2	0	27	×
2019-1-4	6:40	-3	183	0.4	0	27	×
2019-1-4	6:50	-3	191	0.2	0	27	×
2019-1-4	7:00	-2.9	145	0.2	0	27	0
2019-1-4	7:10	-2.9	86	0.4	0	27	×
2019-1-4	7:20	-3.6	36	0.2	0	27	×
2019-1-4	7:30	-3.5	76	0.7	0	27	×
2019-1-4	7:40	-3.5	177	0.2	0	27	×
2019-1-4	7:50	-3.6	248	0.2	0	27	×
2019-1-4	8:00	-3.8	186	0.4	0	27	0
2019-1-4	8:10	-3.8	14	0.2	0	27	×
2019-1-4	8:20	-3.3	78	0.2	0	27	×
2019-1-4	8:30	-3.4	224	0.3	0	27	×
2019-1-4	8:40	-2.4	74	0.2	0	27	×
2019-1-4	8:50	-1.9	189	0.5	0	27	×
2019-1-4	9:00	-1.6	185	0.5	0	27	0
2019-1-4	9:10	-1.4	183	0.8	0	27	×
2019-1-4	9:20	-1.2	185	0.8	0	27	×
2019-1-4	9:30	-1	175	0.6	0	27	×
2019-1-4	9:40	-0.8	174	0.6	0	27	×
2019-1-4	9:50	-0.8	185	0.8	0	27	×
2019-1-4	10:00	-0.8	188	1.1	0	27	0
2019-1-4	10:10	-0.7	182	1	0	27	×
2019-1-4	10:20	-0.6	188	1	0	27	×
2019-1-4	10:30	-0.5	186	1	0	27	×
2019-1-4	10:40	-0.3	176	0.6	0	27	×
2019-1-4	10:50	-0.2	179	0.9	0	27	×
2019-1-4	11:00	-0.1	186	0.4	0	27	0
2019-1-4	11:10	0.1	188	0.4	0	27	×
2019-1-4	11:20	0.5	174	0.8	0	27	×
2019-1-4	11:30	0.7	178	1.1	0	27	×
2019-1-4	11:40	0.6	176	0.8	0	27	×
2019-1-4	11:50	1	177	0.6	0	27	×
