日付,時刻,気温(℃),風向(度:0～359),風速(m/s),降水量(mm),積雪深(cm),前１時間降雪量(cm)
2018-01-02,16:00,2.4,151,0.6,0.0,38,0
2018-01-02,16:10,2.6,108,0.4,0.0,38,×
2018-01-02,16:20,2.3,90,0.1,0.0,38,×
2018-01-02,16:30,1.8,53,0.5,0.0,38,×
2018-01-02,16:40,2.3,122,0.9,0.0,38,×
2018-01-02,16:50,2.0,88,0.8,0.0,37,×
2018-01-02,17:00,2.0,22,0.6,0.0,37,0
2018-01-02,17:10,2.3,352,0.3,0.0,37,×
2018-01-02,17:20,2.0,327,0.6,0.0,37,×
2018-01-02,17:30,2.2,228,0.5,0.0,37,×
2018-01-02,17:40,1.9,305,1.0,0.0,37,×
2018-01-02,17:50,1.6,227,0.4,0.0,37,×
2018-01-02,18:00,1.9,202,0.5,0.0,37,0
2018-01-02,18:10,1.8,255,0.5,0.0,37,×
2018-01-02,18:20,1.5,286,1.0,0.0,37,×
2018-01-02,18:30,1.3,294,1.1,0.0,37,×
2018-01-02,18:40,0.9,311,0.3,0.0,37,×
2018-01-02,18:50,0.3,88,0.5,0.0,37,×
2018-01-02,19:00,0.6,109,0.5,0.0,37,0
2018-01-02,19:10,0.5,124,1.0,0.0,37,×
2018-01-02,19:20,0.3,84,0.5,0.0,37,×
2018-01-02,19:30,0.5,153,0.8,0.0,37,×
2018-01-02,19:40,0.9,173,1.2,0.0,37,×
2018-01-02,19:50,0.6,172,1.8,0.0,37,×
2018-01-02,20:00,0.6,184,1.7,0.0,37,0
2018-01-02,20:10,0.4,187,1.5,0.0,37,×
2018-01-02,20:20,0.1,186,1.2,0.0,37,×
2018-01-02,20:30,0.0,207,0.4,0.0,37,×
2018-01-02,20:40,0.0,272,0.7,0.0,37,×
2018-01-02,20:50,0.1,204,1.3,0.0,37,×
2018-01-02,21:00,0.0,196,1.1,0.0,37,0
2018-01-02,21:10,-0.1,185,1.5,0.0,37,×
2018-01-02,21:20,0.0,189,1.4,0.0,37,×
2018-01-02,21:30,0.0,189,2.0,0.0,37,×
2018-01-02,21:40,0.0,186,2.0,0.0,37,×
2018-01-02,21:50,-0.1,178,1.7,0.0,37,×
2018-01-02,22:00,-0.2,175,1.9,0.0,37,0
2018-01-02,22:10,-0.2,184,2.7,0.0,37,×
2018-01-02,22:20,-0.4,185,2.1,0.0,37,×
2018-01-02,22:30,-0.4,182,2.7,0.0,37,×
2018-01-02,22:40,-0.5,185,2.1,0.0,37,×
2018-01-02,22:50,-0.5,189,2.1,0.0,37,×
2018-01-02,23:00,-0.6,185,1.9,0.0,37,0
2018-01-02,23:10,-0.7,186,1.8,0.0,37,×
2018-01-02,23:20,-0.7,189,0.9,0.0,37,×
2018-01-02,23:30,-0.7,182,1.4,0.0,37,×
2018-01-02,23:40,-0.7,189,0.9,0.0,37,×
2018-01-02,23:50,-0.8,182,0.7,0.0,37,×
2018-01-03,00:00,-0.8,183,0.7,0.0,37,0
2018-01-03,00:10,-1.1,87,0.7,0.0,37,×
2018-01-03,00:20,-1.2,73,0.4,0.0,37,×
2018-01-03,00:30,-1.2,99,0.5,0.0,37,×
2018-01-03,00:40,-1.4,9,0.4,0.0,37,×
2018-01-03,00:50,-1.4,10,0.2,0.0,37,×
2018-01-03,01:00,-1.4,122,0.2,0.0,37,0
2018-01-03,01:10,-1.6,47,0.8,0.0,36,×
2018-01-03,01:20,-1.8,82,1.0,0.0,36,×
2018-01-03,01:30,-1.9,89,0.9,0.0,36,×
2018-01-03,01:40,-2.0,97,1.1,0.0,36,×
2018-01-03,01:50,-1.9,94,1.2,0.0,36,×
2018-01-03,02:00,-1.8,77,1.2,0.0,36,0
2018-01-03,02:10,-2.0,74,1.2,0.0,36,×
2018-01-03,02:20,-2.1,78,0.8,0.0,36,×
2018-01-03,02:30,-2.2,82,0.6,0.0,36,×
2018-01-03,02:40,-2.1,20,0.5,0.0,36,×
2018-01-03,02:50,-2.0,20,0.2,0.0,36,×
2018-01-03,03:00,-1.9,145,0.5,0.0,36,0
2018-01-03,03:10,-2.0,186,1.1,0.0,36,×
2018-01-03,03:20,-1.9,193,0.9,0.0,36,×
2018-01-03,03:30,-1.9,188,0.8,0.0,36,×
2018-01-03,03:40,-1.9,184,0.9,0.0,36,×
2018-01-03,03:50,-1.9,182,0.8,0.0,36,×
2018-01-03,04:00,-1.9,178,0.9,0.0,36,0
2018-01-03,04:10,-1.9,186,0.3,0.0,36,×
2018-01-03,04:20,-2.0,277,0.5,0.0,37,×
2018-01-03,04:30,-2.0,283,0.8,0.0,37,×
2018-01-03,04:40,-2.1,196,0.4,0.0,36,×
2018-01-03,04:50,-2.1,194,0.6,0.0,36,×
2018-01-03,05:00,-2.0,192,0.6,0.0,36,0
2018-01-03,05:10,-2.0,217,0.5,0.0,37,×
2018-01-03,05:20,-2.1,274,0.4,0.0,36,×
2018-01-03,05:30,-2.0,270,0.7,0.0,36,×
2018-01-03,05:40,-2.1,279,0.8,0.0,36,×
2018-01-03,05:50,-2.1,283,0.9,0.0,36,×
2018-01-03,06:00,-2.1,292,0.7,0.0,36,0
2018-01-03,06:10,-1.8,289,0.6,0.0,36,×
2018-01-03,06:20,-1.9,215,0.2,0.0,36,×
2018-01-03,06:30,-1.8,177,0.6,0.0,36,×
2018-01-03,06:40,-1.8,142,0.6,0.0,36,×
2018-01-03,06:50,-1.7,334,0.1,0.0,36,×
2018-01-03,07:00,-1.5,296,0.8,0.0,36,0
2018-01-03,07:10,-1.4,286,0.7,0.0,36,×
2018-01-03,07:20,-1.3,276,0.8,0.0,36,×
2018-01-03,07:30,-1.3,285,0.9,0.0,38,×
2018-01-03,07:40,-1.2,304,0.8,0.5,38,×
2018-01-03,07:50,-1.2,337,0.7,0.0,38,×
2018-01-03,08:00,-1.1,21,1.1,0.0,39,3
2018-01-03,08:10,-0.9,34,0.9,0.0,40,×
2018-01-03,08:20,-0.6,27,1.0,0.5,39,×
2018-01-03,08:30,-0.6,40,1.3,0.0,40,×
2018-01-03,08:40,-0.5,40,1.3,0.0,41,×
2018-01-03,08:50,-0.6,34,1.3,0.0,41,×
2018-01-03,09:00,-0.6,35,1.1,0.0,43,4
2018-01-03,09:10,-0.3,321,0.4,0.0,46,×
2018-01-03,09:20,0.0,80,0.4,0.0,46,×
2018-01-03,09:30,0.3,281,0.5,0.0,46,×
2018-01-03,09:40,0.3,320,1.0,0.0,46,×
2018-01-03,09:50,0.5,320,1.2,1.0,46,×
2018-01-03,10:00,0.4,335,1.2,0.5,46,3
2018-01-03,10:10,0.4,356,1.0,0.0,46,×
2018-01-03,10:20,0.7,316,0.7,0.5,45,×
2018-01-03,10:30,0.6,288,1.5,0.0,45,×
2018-01-03,10:40,0.9,294,1.1,0.5,45,×
2018-01-03,10:50,1.0,284,1.0,0.0,45,×
2018-01-03,11:00,1.3,314,1.3,0.0,45,0
2018-01-03,11:10,1.1,323,1.3,0.0,45,×
2018-01-03,11:20,1.3,323,1.1,0.0,45,×
2018-01-03,11:30,1.4,311,1.0,0.0,45,×
2018-01-03,11:40,1.4,345,1.3,0.0,45,×
2018-01-03,11:50,1.5,323,1.5,0.0,45,×
2018-01-03,12:00,1.5,338,1.8,0.0,45,0
2018-01-03,12:10,1.5,345,2.0,0.0,45,×
2018-01-03,12:20,1.6,346,2.8,0.0,45,×
2018-01-03,12:30,1.7,347,2.9,0.0,44,×
2018-01-03,12:40,1.8,356,2.9,0.0,44,×
2018-01-03,12:50,1.9,353,3.2,0.0,44,×
2018-01-03,13:00,1.8,1,2.7,0.0,44,0
2018-01-03,13:10,1.8,357,2.5,0.0,44,×
2018-01-03,13:20,1.9,354,2.5,0.0,44,×
2018-01-03,13:30,1.8,346,2.6,0.0,44,×
2018-01-03,13:40,1.8,356,3.2,0.0,44,×
2018-01-03,13:50,1.6,14,2.8,0.0,44,×
2018-01-03,14:00,1.6,24,2.4,0.0,43,0
2018-01-03,14:10,1.5,29,2.1,0.0,43,×
2018-01-03,14:20,1.5,32,2.0,0.0,43,×
2018-01-03,14:30,1.5,29,2.1,0.0,43,×
2018-01-03,14:40,1.4,12,1.7,0.0,43,×
2018-01-03,14:50,1.4,1,1.9,0.0,43,×
2018-01-03,15:00,1.3,8,2.0,0.0,43,0
2018-01-03,15:10,1.1,1,1.7,0.0,43,×
2018-01-03,15:20,1.0,349,1.6,0.0,43,×
2018-01-03,15:30,0.9,352,1.7,0.0,43,×
2018-01-03,15:40,0.8,347,1.5,0.0,43,×
2018-01-03,15:50,0.5,351,1.2,0.0,43,×
2018-01-03,16:00,0.5,354,1.2,0.0,43,0
2018-01-03,16:10,0.3,359,1.4,0.0,43,×
2018-01-03,16:20,0.3,358,1.5,0.0,43,×
2018-01-03,16:30,0.3,353,1.1,0.0,43,×
2018-01-03,16:40,0.2,357,1.0,0.0,43,×
2018-01-03,16:50,-0.1,354,1.1,0.0,43,×
2018-01-03,17:00,-0.3,353,1.3,0.0,43,0
2018-01-03,17:10,-0.5,349,1.4,0.0,43,×
2018-01-03,17:20,-0.5,347,1.4,0.0,43,×
2018-01-03,17:30,-0.7,323,1.1,0.0,43,×
2018-01-03,17:40,-0.7,334,1.2,0.0,43,×
2018-01-03,17:50,-0.6,339,1.2,0.0,43,×
2018-01-03,18:00,-0.5,9,1.5,0.0,43,0
2018-01-03,18:10,-0.5,13,1.8,0.0,43,×
2018-01-03,18:20,-0.7,5,2.3,0.0,43,×
2018-01-03,18:30,-1.0,4,1.9,0.0,43,×
2018-01-03,18:40,-1.1,15,1.6,0.0,43,×
2018-01-03,18:50,-1.0,31,1.9,0.0,43,×
2018-01-03,19:00,-1.0,17,1.6,0.0,43,0
2018-01-03,19:10,-1.2,19,1.2,0.0,43,×
2018-01-03,19:20,-1.2,19,1.4,0.0,43,×
2018-01-03,19:30,-1.5,18,1.2,0.0,43,×
2018-01-03,19:40,-1.4,22,1.0,0.0,43,×
2018-01-03,19:50,-1.6,22,1.4,0.0,43,×
2018-01-03,20:00,-1.5,29,1.9,0.0,43,0
2018-01-03,20:10,-1.4,37,1.9,0.0,43,×
2018-01-03,20:20,-1.2,34,2.5,0.0,43,×
2018-01-03,20:30,-1.4,28,2.1,0.0,43,×
2018-01-03,20:40,-1.5,20,1.9,0.0,43,×
2018-01-03,20:50,-1.6,29,1.9,0.0,43,×
2018-01-03,21:00,-1.7,24,1.9,0.0,43,0
2018-01-03,21:10,-1.6,8,1.9,0.0,43,×
2018-01-03,21:20,-1.7,5,1.9,0.0,43,×
2018-01-03,21:30,-1.7,13,1.8,0.0,43,×
2018-01-03,21:40,-1.6,5,1.9,0.0,43,×
2018-01-03,21:50,-1.6,6,1.5,0.0,43,×
2018-01-03,22:00,-1.6,13,1.2,0.0,43,0
2018-01-03,22:10,-1.6,355,1.2,0.0,43,×
2018-01-03,22:20,-1.5,344,0.6,0.0,43,×
2018-01-03,22:30,-1.3,306,0.6,0.0,43,×
2018-01-03,22:40,-1.5,280,0.5,0.0,43,×
2018-01-03,22:50,-1.6,259,0.5,0.0,43,×
2018-01-03,23:00,-1.6,258,0.6,0.0,43,0
2018-01-03,23:10,-1.7,273,0.7,0.0,42,×
2018-01-03,23:20,-1.9,271,0.4,0.0,42,×
2018-01-03,23:30,-2.0,265,0.2,0.0,42,×
2018-01-03,23:40,-2.0,187,0.6,0.0,42,×
2018-01-03,23:50,-2.1,182,1.1,0.0,42,×
2018-01-04,00:00,-2.1,183,0.9,0.0,42,0
2018-01-04,00:10,-2.1,187,1.1,0.0,42,×
2018-01-04,00:20,-2.0,150,0.7,0.0,42,×
2018-01-04,00:30,-2.1,171,1.0,0.0,42,×
2018-01-04,00:40,-2.1,167,0.9,0.0,42,×
2018-01-04,00:50,-2.0,161,1.0,0.0,42,×
2018-01-04,01:00,-2.0,152,0.7,0.0,42,0
2018-01-04,01:10,-2.1,125,0.8,0.0,42,×
2018-01-04,01:20,-2.1,120,1.5,0.0,42,×
2018-01-04,01:30,-2.4,117,1.3,0.0,42,×
2018-01-04,01:40,-2.6,119,1.9,0.0,42,×
2018-01-04,01:50,-2.6,125,1.5,0.0,42,×
2018-01-04,02:00,-2.5,138,1.3,0.0,42,0
2018-01-04,02:10,-2.4,134,1.4,0.0,42,×
2018-01-04,02:20,-2.4,132,1.4,0.0,42,×
2018-01-04,02:30,-2.5,137,1.3,0.0,42,×
2018-01-04,02:40,-2.4,136,1.3,0.0,42,×
2018-01-04,02:50,-2.4,149,1.7,0.0,42,×
2018-01-04,03:00,-2.5,135,1.4,0.0,42,0
2018-01-04,03:10,-2.5,122,1.4,0.0,43,×
2018-01-04,03:20,-2.9,117,1.4,0.0,43,×
2018-01-04,03:30,-3.0,115,1.6,0.0,43,×
2018-01-04,03:40,-3.0,117,1.9,0.0,43,×
2018-01-04,03:50,-3.2,120,1.7,0.0,43,×
2018-01-04,04:00,-3.3,115,1.7,0.0,44,2
2018-01-04,04:10,-3.2,139,1.4,0.0,43,×
2018-01-04,04:20,-3.3,153,1.5,0.0,43,×
2018-01-04,04:30,-3.2,143,1.4,0.0,44,×
2018-01-04,04:40,-3.3,127,1.3,0.0,44,×
2018-01-04,04:50,-3.3,156,1.5,0.0,44,×
2018-01-04,05:00,-3.3,151,1.3,0.0,45,1
2018-01-04,05:10,-3.3,168,1.6,0.0,45,×
2018-01-04,05:20,-3.3,166,1.6,0.0,46,×
2018-01-04,05:30,-3.3,163,1.5,0.0,46,×
2018-01-04,05:40,-3.3,171,1.1,0.0,46,×
2018-01-04,05:50,-3.4,173,1.5,0.0,46,×
2018-01-04,06:00,-3.4,170,1.0,0.0,46,1
2018-01-04,06:10,-3.4,154,0.8,0.0,46,×
2018-01-04,06:20,-3.3,178,1.0,0.0,46,×
2018-01-04,06:30,-3.4,176,1.1,0.5,45,×
